device_id,identity,bank,device_fingerprint,gpu_renderers,screen,os,browser,ips,ip_country,ip_city,ip_latitude,ip_longitude,ip_timezone,ip_network,ua_os,ua_os_version,ua_browser,ua_browser_version,ua_is_mobile
9f67f0b6-83ac-4363-afcf-d7362949d01e,ce639ec37978863a9050c2669b57da3ef1aa970b,Bank10,cd38d47a3e-9a44dd8032-1b01081321-b494259e3f,ATI Mobility Radeon HD 4200 Direct3D9Ex ,"(1366, 768, 24)",Windows 7,Chrome 79.0.3945,85.114.27.150,Russia,,55.7386,37.6068,Europe/Moscow,85.114.16.0/20,Windows,7,Chrome,79.0.3945,
a0ad169a-5350-4ed1-a369-41b508888744,37294473,Bank1,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.15.1,Chrome 78.0.3904,185.97.201.65,Russia,St Petersburg,59.9417,30.3096,Europe/Moscow,185.97.200.0/22,Mac,OS X 10.15.1,Chrome,78.0.3904,
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"192.241.167.237,154.160.6.248",United States,Secaucus,40.7876,-74.06,America/New_York,192.241.166.0/23,Mac,OS X 10.14.6,Chrome,77.0.3865,
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 78.0.3904,144.202.53.155,United States,Elk Grove Village,42.0048,-87.9954,America/Chicago,144.202.53.128/27,Mac,OS X 10.14.6,Chrome,78.0.3904,
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,154.160.6.248,Ghana,Accra,5.5545,-0.1902,Africa/Accra,154.160.0.0/20,Mac,OS X 10.14.6,Chrome,77.0.3865,
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,104.238.37.250,United States,Lewes,38.7746,-75.1393,America/New_York,104.238.37.128/25,Mac,OS X 10.14.6,Chrome,77.0.3865,
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,154.160.2.217,Ghana,Accra,5.5545,-0.1902,Africa/Accra,154.160.0.0/20,Mac,OS X 10.14.6,Chrome,77.0.3865,
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"154.160.24.230,206.189.193.80",Ghana,Accra,5.5545,-0.1902,Africa/Accra,154.160.16.0/20,Mac,OS X 10.14.6,Chrome,77.0.3865,
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,173.213.90.57,United States,,37.751,-97.822,America/Chicago,173.213.88.0/22,Mac,OS X 10.14.6,Chrome,77.0.3865,
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"144.202.53.155,154.160.22.102",United States,Elk Grove Village,42.0048,-87.9954,America/Chicago,144.202.53.128/27,Mac,OS X 10.14.6,Chrome,77.0.3865,
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"41.79.5.2,173.213.90.158",Nigeria,,10.0,8.0,Africa/Lagos,41.79.4.0/22,Mac,OS X 10.14.6,Chrome,77.0.3865,
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 78.0.3904,154.160.6.12,Ghana,Accra,5.5545,-0.1902,Africa/Accra,154.160.0.0/20,Mac,OS X 10.14.6,Chrome,78.0.3904,
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,66.23.202.21,United States,New York,40.738,-73.9858,America/New_York,66.23.202.0/25,Mac,OS X 10.14.6,Chrome,77.0.3865,
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 78.0.3904,"154.160.1.115,144.202.53.155",Ghana,Accra,5.5545,-0.1902,Africa/Accra,154.160.0.0/20,Mac,OS X 10.14.6,Chrome,78.0.3904,
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"154.160.2.217,173.213.90.206",Ghana,Accra,5.5545,-0.1902,Africa/Accra,154.160.0.0/20,Mac,OS X 10.14.6,Chrome,77.0.3865,
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,154.160.1.49,Ghana,Accra,5.5545,-0.1902,Africa/Accra,154.160.0.0/20,Mac,OS X 10.14.6,Chrome,77.0.3865,
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 78.0.3904,"154.160.5.55,144.202.53.155",Ghana,Accra,5.5545,-0.1902,Africa/Accra,154.160.0.0/20,Mac,OS X 10.14.6,Chrome,78.0.3904,
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,154.160.18.110,Ghana,Accra,5.5545,-0.1902,Africa/Accra,154.160.16.0/20,Mac,OS X 10.14.6,Chrome,77.0.3865,
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"154.160.1.49,154.160.6.248",Ghana,Accra,5.5545,-0.1902,Africa/Accra,154.160.0.0/20,Mac,OS X 10.14.6,Chrome,77.0.3865,
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"173.213.90.58,197.210.45.14",United States,,37.751,-97.822,America/Chicago,173.213.88.0/22,Mac,OS X 10.14.6,Chrome,77.0.3865,
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"197.210.227.124,197.210.55.156,197.210.55.212,197.210.54.214,197.210.55.109,197.210.226.23,197.210.227.142,197.210.54.47,197.210.226.119,197.210.226.99,197.210.227.134,197.210.54.155,207.89.22.76,197.210.226.113,197.210.227.83",Nigeria,,10.0,8.0,Africa/Lagos,197.210.192.0/18,Mac,OS X 10.14.6,Chrome,77.0.3865,
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"173.213.90.56,173.213.90.57,197.210.45.14",United States,,37.751,-97.822,America/Chicago,173.213.88.0/22,Mac,OS X 10.14.6,Chrome,77.0.3865,
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,144.202.53.155,United States,Elk Grove Village,42.0048,-87.9954,America/Chicago,144.202.53.128/27,Mac,OS X 10.14.6,Chrome,77.0.3865,
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,64.42.178.84,United States,,37.751,-97.822,America/Chicago,64.42.178.0/24,Mac,OS X 10.14.6,Chrome,77.0.3865,
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,104.238.37.185,United States,Lewes,38.7746,-75.1393,America/New_York,104.238.37.128/25,Mac,OS X 10.14.6,Chrome,77.0.3865,
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"173.213.90.205,173.213.90.34,154.160.2.217,173.213.90.206",United States,,37.751,-97.822,America/Chicago,173.213.88.0/22,Mac,OS X 10.14.6,Chrome,77.0.3865,
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"173.213.90.209,154.160.2.217,173.213.90.206",United States,,37.751,-97.822,America/Chicago,173.213.88.0/22,Mac,OS X 10.14.6,Chrome,77.0.3865,
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"64.42.178.82,66.23.202.19,154.160.24.50,64.42.178.84,64.42.178.86,66.23.202.18",United States,,37.751,-97.822,America/Chicago,64.42.178.0/24,Mac,OS X 10.14.6,Chrome,77.0.3865,
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,102.176.94.107,Ghana,Accra,5.5545,-0.1902,Africa/Accra,102.176.80.0/20,Mac,OS X 10.14.6,Chrome,77.0.3865,
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,192.241.167.237,United States,Secaucus,40.7876,-74.06,America/New_York,192.241.166.0/23,Mac,OS X 10.14.6,Chrome,77.0.3865,
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"64.42.178.84,154.160.25.125,154.160.18.182",United States,,37.751,-97.822,America/Chicago,64.42.178.0/24,Mac,OS X 10.14.6,Chrome,77.0.3865,
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"154.160.10.46,206.189.193.80,154.160.6.248",Ghana,Accra,5.5545,-0.1902,Africa/Accra,154.160.0.0/20,Mac,OS X 10.14.6,Chrome,77.0.3865,
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,154.160.26.248,Ghana,Accra,5.5545,-0.1902,Africa/Accra,154.160.16.0/20,Mac,OS X 10.14.6,Chrome,77.0.3865,
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"154.160.2.217,173.213.90.32,173.213.90.177,173.213.90.73,173.213.90.34,173.213.90.178,173.213.90.35",Ghana,Accra,5.5545,-0.1902,Africa/Accra,154.160.0.0/20,Mac,OS X 10.14.6,Chrome,77.0.3865,
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"14.1.28.213,173.213.90.73,154.160.2.217,173.213.90.74",United States,Los Angeles,34.0609,-118.2414,America/Los_Angeles,14.1.28.0/23,Mac,OS X 10.14.6,Chrome,77.0.3865,
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,173.213.90.169,United States,,37.751,-97.822,America/Chicago,173.213.88.0/22,Mac,OS X 10.14.6,Chrome,77.0.3865,
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,206.189.193.80,United States,North Bergen,40.7964,-74.0203,America/New_York,206.189.192.0/20,Mac,OS X 10.14.6,Chrome,77.0.3865,
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,185.58.226.20,United Kingdom,Slough,51.5177,-0.6215,Europe/London,185.58.224.0/22,Mac,OS X 10.14.6,Chrome,77.0.3865,
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,142.93.71.242,United States,Clifton,40.8364,-74.1403,America/New_York,142.93.64.0/20,Mac,OS X 10.14.6,Chrome,77.0.3865,
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"154.160.5.85,154.160.7.84,144.202.53.155,154.160.26.76,154.160.16.195",Ghana,Accra,5.5545,-0.1902,Africa/Accra,154.160.0.0/20,Mac,OS X 10.14.6,Chrome,77.0.3865,
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"154.160.27.35,154.160.25.210,64.42.178.82",Ghana,Accra,5.5545,-0.1902,Africa/Accra,154.160.16.0/20,Mac,OS X 10.14.6,Chrome,77.0.3865,
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,154.160.18.182,Ghana,Accra,5.5545,-0.1902,Africa/Accra,154.160.16.0/20,Mac,OS X 10.14.6,Chrome,77.0.3865,
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"157.230.92.86,154.160.6.248",United States,North Bergen,40.7964,-74.0203,America/New_York,157.230.80.0/20,Mac,OS X 10.14.6,Chrome,77.0.3865,
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,104.238.37.44,United States,New York,40.7359,-73.9904,America/New_York,104.238.37.0/25,Mac,OS X 10.14.6,Chrome,77.0.3865,
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"154.160.5.85,154.160.26.76,144.202.53.155",Ghana,Accra,5.5545,-0.1902,Africa/Accra,154.160.0.0/20,Mac,OS X 10.14.6,Chrome,77.0.3865,
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"157.230.92.86,192.241.167.237,206.189.193.80,154.160.0.228",United States,North Bergen,40.7964,-74.0203,America/New_York,157.230.80.0/20,Mac,OS X 10.14.6,Chrome,77.0.3865,
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"173.213.90.219,197.210.45.219",United States,,37.751,-97.822,America/Chicago,173.213.88.0/22,Mac,OS X 10.14.6,Chrome,77.0.3865,
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"154.160.26.248,142.93.71.242,157.230.92.86,154.160.20.237,154.160.6.248",Ghana,Accra,5.5545,-0.1902,Africa/Accra,154.160.16.0/20,Mac,OS X 10.14.6,Chrome,77.0.3865,
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"104.238.37.196,197.210.58.35",United States,Lewes,38.7746,-75.1393,America/New_York,104.238.37.128/25,Mac,OS X 10.14.6,Chrome,77.0.3865,
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 78.0.3904,154.160.1.115,Ghana,Accra,5.5545,-0.1902,Africa/Accra,154.160.0.0/20,Mac,OS X 10.14.6,Chrome,78.0.3904,
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"192.241.167.237,142.93.71.242,157.230.92.86,154.160.0.228,206.189.193.80",United States,Secaucus,40.7876,-74.06,America/New_York,192.241.166.0/23,Mac,OS X 10.14.6,Chrome,77.0.3865,
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"173.213.90.167,154.160.27.41",United States,,37.751,-97.822,America/Chicago,173.213.88.0/22,Mac,OS X 10.14.6,Chrome,77.0.3865,
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,173.213.90.208,United States,,37.751,-97.822,America/Chicago,173.213.88.0/22,Mac,OS X 10.14.6,Chrome,77.0.3865,
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"192.241.167.237,206.189.193.80,154.160.6.248",United States,Secaucus,40.7876,-74.06,America/New_York,192.241.166.0/23,Mac,OS X 10.14.6,Chrome,77.0.3865,
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"154.160.6.248,154.160.26.248",Ghana,Accra,5.5545,-0.1902,Africa/Accra,154.160.0.0/20,Mac,OS X 10.14.6,Chrome,77.0.3865,
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"64.42.178.83,154.160.20.167",United States,,37.751,-97.822,America/Chicago,64.42.178.0/24,Mac,OS X 10.14.6,Chrome,77.0.3865,
a57e8208-9b8e-4baa-b1f3-2a8050834a82,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,"154.160.18.162,104.238.37.49",Ghana,Accra,5.5545,-0.1902,Africa/Accra,154.160.16.0/20,Mac,OS X 10.14.6,Chrome,77.0.3865,
a676247d-68c7-49e1-be4b-94fce3f6ccd8,37294473,Bank1,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.15.1,Chrome 78.0.3904,185.97.201.65,Russia,St Petersburg,59.9417,30.3096,Europe/Moscow,185.97.200.0/22,Mac,OS X 10.15.1,Chrome,78.0.3904,
a8cc6196-3f57-4e01-a6d8-1dab08ad2876,37294473,Bank1,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.15.1,Chrome 78.0.3904,185.97.201.65,Russia,St Petersburg,59.9417,30.3096,Europe/Moscow,185.97.200.0/22,Mac,OS X 10.15.1,Chrome,78.0.3904,
ac8969ef-78a7-4226-ba1e-901363196a6d,37294473,Bank1,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.15.1,Chrome 78.0.3904,217.66.159.132,Russia,St Petersburg,59.9417,30.3096,Europe/Moscow,217.66.158.0/23,Mac,OS X 10.15.1,Chrome,78.0.3904,
ae493575-b794-4c63-964a-ed5e3944b160,2577384,Bank2,6413e837d3-987e3415d7-902dcc5844-27c94f86d9,Apple GPU,"(896, 414, 32)",iOS 12.4.1,Mobile Safari 12.1.2,197.210.71.248,Nigeria,Abuja,9.0567,7.4969,Africa/Lagos,197.210.64.0/21,iOS,12.4.1,Mobile,Safari 12.1.2,
aea72176-c418-4fea-8022-70d24b8c28c0,2577384,Bank2,6413e837d3-987e3415d7-902dcc5844-27c94f86d9,Apple GPU,"(896, 414, 32)",iOS 12.4.1,Mobile Safari 12.1.2,197.210.71.248,Nigeria,Abuja,9.0567,7.4969,Africa/Lagos,197.210.64.0/21,iOS,12.4.1,Mobile,Safari 12.1.2,
afacfc9e-4e0b-409f-936e-d47010b3db15,37294473,Bank1,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.15.1,Chrome 78.0.3904,185.97.201.170,Russia,St Petersburg,59.9417,30.3096,Europe/Moscow,185.97.200.0/22,Mac,OS X 10.15.1,Chrome,78.0.3904,
b1731f72-d15e-4752-8d80-ed5e234c006f,37294473,Bank1,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.15.1,Chrome 78.0.3904,185.97.201.65,Russia,St Petersburg,59.9417,30.3096,Europe/Moscow,185.97.200.0/22,Mac,OS X 10.15.1,Chrome,78.0.3904,
b27fb26d-9d1d-4b0e-ad5e-148e987bbbe4,2577384,Bank2,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 79.0.3945,209.234.253.135,Canada,Vancouver,49.282,-123.1103,America/Vancouver,209.234.253.0/24,Mac,OS X 10.14.6,Chrome,79.0.3945,
b29507de-be3a-48df-bfbc-132ae43d5289,37294473,Bank1,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.15.1,Chrome 78.0.3904,185.97.201.65,Russia,St Petersburg,59.9417,30.3096,Europe/Moscow,185.97.200.0/22,Mac,OS X 10.15.1,Chrome,78.0.3904,
b3bb7d8d-58f2-42a9-a807-a37fe2c2845c,37294473,Bank1,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.15.1,Chrome 78.0.3904,217.66.152.216,Russia,St Petersburg,59.9417,30.3096,Europe/Moscow,217.66.152.0/22,Mac,OS X 10.15.1,Chrome,78.0.3904,
b4285041-11bb-4b5f-99fe-9780c1ef248a,37294473,Bank1,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.15.1,Chrome 78.0.3904,185.97.201.65,Russia,St Petersburg,59.9417,30.3096,Europe/Moscow,185.97.200.0/22,Mac,OS X 10.15.1,Chrome,78.0.3904,
